;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
9834;femenino;comercio;tienda;popular;2;1.0;29/02/2016;3000000;microempresarial
9835;masculino;servicio;taller de mecanica;robledo;2;7.0;11/09/2017;7300000;microempresarial
9836;femenino;servicio;peluqueria;altavista;1;16.0;3/10/2018;6750000;microempresarial
9837;femenino;servicio;restaurante;castilla;3;5.0;16/07/2018;7800000;Microempresarial
9838;femenino;industria;panaderia;san javier no.1;3;13.0;1/02/2016;10000000;juridica y cap.semilla
9839;masculino;industria;fabrica de ;20 de julio;1;13.0;24/10/2018;7800000;microempresarial
9840;femenino;industria;fabrica de calzado;castilla;3;5.0;12/07/2018;5000000;MICROEMPRESARIAL
9841;femenino;industria;fabrica de ;enciso;2;8.0;3/08/2018;6000000;microempresarial
9842;masculino;comercio;panaderia;el rodeo;3;15.0;22/11/2016;6890000;microempresarial
9843;femenino;comercio;Distribuidora De ;popular;2;1.0;29/03/2017;4000000;microempresarial
9844;femenino;comercio;comidas rapidas;belalcazar;2;5.0;21/06/2018;5000000;microempresarial
9845;Femenino;comercio;tienda naturista;el-socorro;2;13.0;5/06/2018;3000000;microempresarial
9846;Masculino;comercio;fabrica de alimentos;picacho;1;6.0;6/02/2019;2000000;microempresarial
9847;masculino;servicio;recreativo-educativo;san javier no.1;3;13.0;27/05/2016;6500000;microempresarial
9848;masculino;Servicio;fotografia;juan xxiii la quiebra;2;13.0;1/06/2018;7800000;microempresarial
9849;femenino;industria;comidas-rapidas;villa hermosa;2;8.0;14/12/2017;$ 7,000,000.00;microempresarial
9850;femenino;comercio;comidas_rapidas;nuevos conquistadores;1;13.0;8/03/2017;6000000;microempresarial
9851;masculino;comercio;variedades;manrique central no. 1;2;4.0;5/07/2018;3000000;microempresarial
9852;masculino;comercio;fabrica_de_colchones;manrique oriental;1;3.0;31/10/2018;6000000;microempresarial
9853;femenino;servicio;organización y ;campo valdes no. 1;3;4.0;4/12/2018;7800000;microempresarial
9854;femenino;comercio;almacen de ropa en ;belen;2;16.0;22/12/2017;4400000;microempresarial
9855;femenino;comercio;fabrica de colchones;aranjuez;3;4.0;21/06/2017;7377000;microempresarial
9856;masculino;COMERCIO;tienda;manrique central no. 2;1;3.0;18/10/2018;7800000;microempresarial
9857;masculino;industria;marqueteria;castilla;2;5.0;24/01/2019;8000000;microempresarial
9858;masculino;comercio;tienda;santa elena central;1;90.0;8/05/2018;3000000;microempresarial
9859;femenino;servicio;ferreteria;manrique oriental;2;3.0;3/02/2017;6000000;microempresarial
9860;femenino;comercio;variedades;enciso;3;8.0;23/12/2016;6000000;microempresarial
9861;Femenino;;fabrica de ;san javier no.2;2;13.0;23/03/2017;7370000;microempresarial
9862;femenino;comercio;variedades;castilla;3;5.0;25/04/2018;7800000;microempresarial
9863;femenino;comercio;almacen de ropa en ;playon de los ;2;2.0;13/07/2017;7370000;microempresarial
9864;femenino;comercio;ferreteria;santo domingo savio ;2;1.0;30/03/2016;5000000;microempresarial
9865;femenino;comercio;tienda;aranjuez;3;4.0;20/04/2018;7800000;microempresarial
9866;masculino;comercio;fabrica de ;castilla;3;5.0;29/06/2017;7000000;Microempresarial
9867;masculino;servicio;taller de mecanica;altavista;3;70.0;14/03/2019;8200000;microempresarial
9868;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;8/02/2017;5000000;microempresarial
9869;femenino;servicio;variedades;manrique oriental;2;3.0;17/07/2017;7300000;microempresarial
9870;femenino;comercio;variedades;popular;2;1.0;22/03/2018;7800000;microempresarial
9871;masculino;comercio;tienda;manrique central no. 2;2;3.0;9/01/2019;7800000;microempresarial
9872;masculino;servicio;barberia;aranjuez;2;4.0;5/09/2017;7377000;microempresarial
9873;femenino;industria;fabrica de ;belen;3;16.0;2016/10/31;6890000;microempresarial
9874;masculino;agropecuaria;venta de pollos;belen;1;16.0;25/07/2017;14000000;microempresarial
9875;femenino;industria;fabrica de ;popular;2;1.0;2016/03/15;6800000;microempresarial
9876;femenino;servicio;comidas rapidas;andalucia;2;2.0;22/08/2018;4500000;microempresarial
9877;femenino;industria;fabrica de ;andalucia;2;2.0;13/07/2017;7000000;microempresarial
9878;femenino;comercio;tienda;cabecera san cristobal;2;60.0;9/08/2017;7000000;microempresarial
9879;masculino;comercio;tienda;cabecera san cristobal;2;60.0;7/06/2017;7300000;microempresarial
9880;masculino;comercio;cafeteria;robledo;2;7.0;14/10/2016;6890000;microempresarial
9881;masculino;agropecuaria;sembrados;santa elena central;2;90.0;9/05/2018;7800000;MICROEMPRESARIAL
9882;masculino;comercio;variedades;robledo;3;7.0;26/10/2017;73700000;microempresarial
9883;femenino;comercio;comidas rapidas;robledo;3;7.0;19/04/2018;3000000;microempresarial
9884;femenino;comercio;variedades;SANTO DOMINGO SAVIO ;1;1.0;2018/04/16;3000000;microempresarial
9885;femenino;industria;fabrica de ;doce de octubre no.1;2;6.0;16/11/2017;7370000;microempresarial
9886;femenino;industria;fabrica de ;enciso;3;8.0;5/07/2018;4000000;microempresarial
9887;femenino;industria;fabrica de ;centro admtivo;3;10.0;9/08/2017;3000000;microempresarial
9888;masculino;servicio;deposito de ;campo valdes no. 1;3;4.0;23/09/2016;4000000;microempresarial
9889;femenino;servicio;peluqueria;boyaca;3;5.0;24/11/2016;5200000;microempresarial
9890;femenino;comercio;variedades;cabecera san antonio ;2;80.0;25/01/2018;4500000;microempresarial
9891;masculino;industria;fabrica de alimentos;cabecera san cristobal;1;60.0;9/03/2018;4000000;microempresarial
9892;femenino;comercio;tienda;juan xxiii la quiebra;1;13.0;16/11/2017;3600000;microempresarial
9893;femenino;industria;fabrica de ;popular;02;1.0;6/02/2018;3000000;microempresarial
9894;masculino;comercio;tienda;san javier no.1;1;13.0;29/05/2019;7000000;microempresarial
9895;FEMENINO;industria;fabrica de ;belen;1;16.0;9/02/2017;7377000;microempresarial
9896;femenino;comercio;variedades;campo valdes no. 1;3;4.0;19/10/2017;7000000;microempresarial
9897;femenino;servicio;peluqueria;buenos aires;3;9.0;9/07/2018;5000000;microempresarial
9898;masculino;comercio;MANTENIMIENTO EN ;el salvador;2;9.0;5/09/2016;6000000;microempresarial
9899;femenino;comercio;comidas rapidas;santo domingo savio ;1;1.0;17/02/2017;7377000;microempresarial
9900;femenino;comercio;almacen de ropa en ;cabecera san antonio ;2;80.0;14/11/2018;7000000;microempresarial
9901;femenino;servicio;peluqueria;villatina;2;8.0;10/05/2016;3000000;microempresarial
9902;masculino;industria;fabrica de calzado;20 de julio;2;13.0;8/08/2017;7300000;microempresarial
9903;femenino;comercio;variedades;cabecera san antonio ;3;80.0;20/01/2017;7377000;microempresarial
9904;masculino;SERVICIO;barberia;popular;1;1.0;1/06/2017;7377000;microempresarial
9905;femenino;servicio;peluqueria;santa cruz;2;2.0;3/02/2017;7377000;microempresarial
9906;femenino;comercio;cafe e internet;doce de octubre no.1;2;6.0;2017/04/7;5000000;microempresarial
9907;femenino;comercio;papeleria;pedregal;3;6.0;11/04/2016;$ 6,890,000.00;microempresarial
9908;femenino;comercio;comidas rapidas;prado;3;10.0;29/03/2019;8000000;microempresarial
9909;masculino;comercio;tienda;PEDREGAL;3;6.0;18/04/2017;7000000;microempresarial
9910;femenino;servicio;productos de belleza;belen;3;16.0;11/10/2016;890000;microempresarial
9911;femenino;industria;fabrica-de-;castilla;3;5.0;30/04/2019;2700000;microempresarial
9912;femenino;industria;fabrica de calzado;doce de octubre no.1;2;6.0;21/02/2019;4300000;microempresarial
9913;masculino;servicio;taller de mecanica;manrique oriental;2;3.0;18/09/2017;7370000;microempresarial
9914;femenino;comercio;variedades;santo domingo savio ;2;1.0;28/06/2017;3000000;microempresarial
9915;femenino;comercio;comidas rapidas;el salvador;3;9.0;23/07/2018;7800000;microempresarial
9916;femenino;industria;fabrica de ;la francia;2;2.0;6/01/2017;5000000;microempresarial
9917;masculino;comercio;variedades;cabecera san cristobal;3;60.0;9/02/2018;6000000;microempresarial
9918;masculino;servicio;fabrica de ;popular;1;1.0;26/10/2017;$ 7,300,000.00;microempresarial
9919;masculino;comercio;almacen de ropa en ;manrique central no. 1;2;4.0;2016/11/28;2500000;microempresarial
9920;masculino;Industria;fabrica de ;doce de octubre no.1;2;6.0;21/05/2018;5000000;microempresarial
9921;masculino;servicio;lavadero de ;manrique oriental;2;3.0;9/07/2018;7800000;microempresarial
9922;femenino;comercio;comidas rapidas;guayabal;2;15.0;13/07/2017;7000000;microempresarial
9923;femenino;COMERCIO;variedades;san javier no.1;2;13.0;14/11/2017;7370000;microempresarial
9924;femenino;comercio;peluqueria;robledo;2;7.0;14/11/2017;7370000;microempresarial
9925;femenino;industria;fabrica de ;villa hermosa;3;8.0;21/02/2017;7000000;microempresarial
9926;femenino;servicio;cafe e internet;manrique central no. 2;1;3.0;6/05/2016;6800000;microempresarial
9927;femenino;comercio;variedades;san javier no.1;1;13.0;19/04/2017;4000000;microempresarial
9928;femenino;comercio;almacen de ropa en ;el salvador;3;9.0;25/04/2017;$ 7,377,000.00;Microempresarial
9929;femenino;comercio;carniceria;la pradera;3;13.0;21/03/2017;7300000;microempresarial
9930;femenino;comercio;variedades;llanaditas;1;8.0;15/11/2018;2500000;microempresarial
9931;masculino;agropecuaria;viveros_;el corazon;2;13.0;30/10/2017;14000000;agropecuaria
9932;femenino;comercio;variedades;cabecera san cristobal;1;60.0;2018/06/15;$ 2,000,000.00;microempresarial
9933;femenino;comercio;miscelanea;cabecera san cristobal;2;60.0;10/06/2019;8000000;microempresarial
9934;FEMENINO;servicio;peluqueria;robledo;1;7.0;22/06/2018;5000000;microempresarial
9935;femenino;industria;fabrica de ;Popular;1;1.0;26/09/2016;3000000;microempresarial
9936;femenino;comercio;peluqueria;Guayabal;3;15.0;28/04/2017;3377000;Microempresarial
9937;femenino;comercio;tienda;popular;2;1.0;5/10/2016;6890000;microempresarial
9938;masculino;comercio;tienda de helados;buenos aires;3;9.0;10/05/2017;6000000;microempresarial
9939;femenino;comercio;tienda;manrique central no. 1;2;4.0;2017/09/26;2000000;microempresarial
9940;femenino;comercio;fabrica de alimentos;granizal;2;1.0;5/04/2018;7600000;microempresarial
9941;femenino;comercio;almacen de ropa en ;villa hermosa;2;8.0;15/09/2017;7000000;microempresarial
9942;masculino;comercio;variedades;picacho;1;6.0;18/09/2017;6500000;microempresarial
9943;femenino;comercio;variedades;castilla;3;5.0;16/02/2017;6000000;microempresarial
9944;masculino;industria;fabrica de ;robledo;2;7.0;5/07/2018;3000000;microempresarial
9945;femenino;servicio;variedades;andalucia;3;2.0;14/10/2016;6000000;microempresarial
9946;femenino;comercio;comidas rapidas;cabecera san antonio ;2;80.0;27/06/2019;4500000;microempresarial
9947;masculino;servicio;restaurante;campo valdes no. 1;3;6.0;13/03/2019;7000000;microempresarial
9948;masculino;industria;fabrica de calzado;20 de julio;2;13.0;10/11/2016;6500000;microempresarial
9949;masculino;servicio;variedades;belen;3;16.0;2017/12/7;7000000;microempresarial
9950;masculino;industria;fabrica de ;belen;3;16.0;13/06/2017;7000000;microempresarial
9951;femenino;servicio;mantenimiento en ;calasanz;3;12.0;25/05/2018;5000000;microempresarial
9952;femenino;comercio;panaderia;robledo;2;7.0;24/08/2017;5000000;microempresarial
9953;masculino;industria;taller de mecanica;enciso;3;8.0;1/02/2018;$ 7,000,000.00;microempresarial
9954;femenino;industria;fabrica de alimentos;san javier no.1;01;13.0;14/03/2016;3000000;microempresarial
9955;femenino;servicio;comidas rapidas;ARANJUEZ;2;4.0;12/04/2016;4136000;microempresarial
9956;femenino;industria;fabrica de ;barrio caicedo;2;9.0;2/03/2018;7800000;microempresarial
9957;femenino;comercio;tienda de helados;zona expansion san ;2;80.0;28/06/2018;2700000;microempresarial
9958;femenino;COMERCIO;variedades;francisco antonio zea;2;5.0;20/11/2018;3000000;microempresarial
9959;masculino;servicio;barberia;robledo;3;7.0;4/06/2019;8000000;microempresarial
9960;femenino;servicio;Fabrica-De-;manrique central no. 2;3;3.0;17/08/2016;6800000;MICROEMPRESARIAL
9961;masculino;comercio;panaderia;la francia;2;2.0;2018/10/24;7000000;microempresarial
9962;masculino;comercio;Variedades;popular;2;1.0;10/05/2019;8200000;microempresarial
9963;femenino;servicio;montallantas;olaya herrera;1;7.0;28/11/2016;6800000;microempresarial
9964;femenino;comercio;almacen de ropa en ;robledo;2;7.0;4/08/2017;3000000;microempresarial
9965;femenino;servicio;variedades;aranjuez;1;4.0;7/02/2018;4000000;microempresarial
9966;masculino;servicio;Gimnasio;robledo;02;7.0;21/11/2017;2000000;empresarial ed. 
9967;femenino;industria;fabrica de ;robledo;2;7.0;30/10/2018;7800000;microempresarial
9968;masculino;comercio;joyeria;santa elena central;1;6.0;23/04/2019;8281000;microempresarial
9969;femenino;servicio;variedades;santa cruz;2;2.0;31/01/2018;4500000;microempresarial
9970;Femenino;servicio;peluqueria;robledo;2;7.0;3/08/2016;6890000;Microempresarial
9971;femenino;comercio;peluqueria;13 de noviembre;1;8.0;10/08/2016;6000000;microempresarial
9972;masculino;comercio;comidas rapidas;belen;3;16.0;18/03/2019;6000000;microempresarial
9973;masculino;industria;fabrica de ;miranda;2;4.0;6/08/2018;7800000;microempresarial
9974;masculino;servicio;variedades;san javier no.1;3;13.0;26/12/2016;28267000;empresarial ed. 
9975;masculino;industria;fabrica de productos ;el chagualo;3;10.0;18/04/2016;28000000;empresarial ed. 
9976;femenino;comercio;distribuidora de ;popular;2;1.0;10/07/2018;6000000;microempresarial
9977;femenino;comercio;comidas rapidas;manrique central no. 1;3;4.0;20/09/2018;2000000;microempresarial
9978;masculino;servicio;mensajeria;san javier no.1;2;13.0;12/10/2018;19000000;empresarial ed. 
9979;femenino;servicio;cafe e internet;santa ines;2;3.0;9/05/2018;2000000;microempresarial
9980;masculino;servicio;peluqueria;villa hermosa;3;8.0;15/05/2018;7812000;microempresarial
9981;femenino;comercio;variedades;lopez de mesa;3;7.0;12/09/2016;6890000;microempresarial
9982;masculino;servicio;lavanderia;cabecera san cristobal;3;60.0;15/07/2016;4000000;microempresarial
9983;femenino;;peluqueria;llanaditas;2;8.0;1/09/2017;4400000;microempresarial
9984;femenino;comercio;MISCELANEA;playon de los ;2;2.0;9/10/2017;7370000;microempresarial
9985;femenino;comercio;charcuteria;manrique central no. 1;1;4.0;25/11/2016;5000000;microempresarial
9986;masculino;servicio;mantenimiento en ;santo domingo savio ;2;1.0;12/04/2018;$ 7,000,000.00;microempresarial
9987;femenino;industria;fabrica de ;kennedy;2;6.0;1/04/2019;2200000;microempresarial
9988;femenino;industria;fabrica de ;alfonso lopez;3;5.0;13/02/2018;7800000;microempresarial
9989;masculino;comercio;tienda;belencito;2;13.0;14/02/2018;7800000;microempresarial
9990;masculino;comercio;variedades;centro admtivo;3;10.0;9/04/2018;$ 7,800,000.00;microempresarial
9991;masculino;comercio;tienda;olaya herrera;1;7.0;26/10/2016;6890000;microempresarial
9992;femenino;industria;fabrica de ;villa hermosa;3;8.0;19/04/2017;4000000;microempresarial
9993;masculino;comercio;comidas rapidas;robledo;2;7.0;28/03/2017;7000000;microempresarial
9994;masculino;comercio;mantenimiento en ;robledo;1;7.0;20/03/2019;18000000;microempresarial
9995;femenino;industria;fabrica de ;20 de julio;1;13.0;19/07/2016;6000000;microempresarial
9996;masculino;servicio;barberia;florencia;3;5.0;13/07/2016;5000000;microempresarial
9997;femenino;comercio;tienda;santa cruz;2;2.0;11/07/2016;6890000;microempresarial
9998;masculino;comercio;fabrica de ;castilla;3;5.0;29/06/2017;7000000;microempresarial
9999;femenino;comercio;Peluqueria;castilla;3;5.0;2/08/2017;7370000;microempresarial
10000;MASCULINO;comercio;criadero de animales ;robledo;3;7.0;30/07/2018;5000000;microempresarial
10001;femenino;servicio;fabrica de ;robledo;2;7.0;6/10/2016;6000000;microempresarial
10002;FEMENINO;comercio;restaurante;robledo;2;7.0;11/10/2018;7200000;microempresarial
10003;masculino;comercio;distribuidora-de-;florencia;3;5.0;5/12/2016;6890000;microempresarial
10004;masculino;SERVICIO;mantenimiento en ;moravia;1;4.0;2/02/2017;7377000;microempresarial
10005;masculino;industria;fabrica de ;robledo;2;7.0;28/11/2016;6894000;microempresarial
10006;masculino;comercio;comidas rapidas;campo valdes no. 1;2;4.0;17/05/2018;2000000;microempresarial
10007;femenino;servicio;tienda;juan xxiii la quiebra;02;13.0;21/12/2017;6500000;microempresarial
10008;femenino;comercio;comidas rapidas;el chagualo;3;10.0;1/11/2016;6800000;microempresarial
10009;masculino;servicio;mantenimiento en ;belen;3;16.0;13/01/2017;4000000;microempresarial
10010;masculino;comercio;variedades;picacho;1;6.0;29/08/2017;6000000;microempresarial
10011;masculino;comercio;comidas rapidas;sucre;2;8.0;27/04/2018;2000000;microempresarial
10012;femenino;industria;fabrica de ;altavista;3;70.0;3/12/2018;5000000;microempresarial
10013;femenino;comercio;Fabrica De ;guayabal;3;15.0;28/01/2016;2000000;microempresarial
10014;femenino;comercio;tienda;picacho;1;6.0;4/04/2019;6000000;microempresarial
10015;femenino;comercio;cafeteria;robledo;2;7.0;1/08/2016;6890000;microempresarial
10016;femenino;comercio;variedades;cabecera san antonio ;2;80.0;27/03/2017;6000000;MICROEMPRESARIAL
10017;femenino;industria;fabrica de velas;la floresta;3;12.0;28/03/2017;6000000;microempresarial
10018;femenino;comercio;variedades;santander;2;6.0;29/02/2016;6000000;microempresarial
10019;femenino;comercio;almacen de ropa en ;villa hermosa;3;8.0;5/02/2018;600000;microempresarial
10020;femenino;comercio;fabrica de colchones;Cabecera San Cristobal;2;60.0;10/03/2017;1500000;microempresarial
10021;femenino;comercio;tienda;belen;2;16.0;1/08/2016;5000000;microempresarial
10022;MASCULINO;servicio;variedades;robledo;3;7.0;18/09/2017;29823000;empresarial-ed.-
10023;femenino;comercio;tienda;barrio caicedo;2;9.0;24/10/2018;7000000;microempresarial
10024;masculino;comercio;tienda;enciso;2;8.0;2/11/2016;6800000;microempresarial
10025;femenino;industria;tienda;LA AMERICA;3;12.0;9/05/2018;2000000;microempresarial
10026;femenino;comercio;variedades;manrique central no. 1;2;4.0;30/08/2017;4000000;microempresarial
10027;Femenino;industria;fabrica_de_;manrique_oriental;2;3.0;29/05/2019;8000000;microempresarial
10028;masculino;servicio;variedades;villa hermosa;2;8.0;2018/04/27;7800000;microempresarial
10029;masculino;comercio;almacen de ropa en ;Castilla;2;5.0;15/08/2018;7800000;microempresarial
10030;femenino;servicio;comidas rapidas;san diego;1;10.0;12/05/2016;4000000;microempresarial
10031;MASCULINO;industria;fabrica de ;guayabal;3;15.0;19/11/2018;7800000;Microempresarial
10032;femenino;;ebanistaria;robledo;1;7.0;12/02/2018;7000000;microempresarial
10033;FEMENINO;comercio;variedades;llanaditas;1;8.0;2017/09/27;2000000;microempresarial
10034;masculino;COMERCIO;comidas rapidas;el salvador;3;9.0;13/11/2018;7800000;microempresarial
10035;femenino;industria;fabrica de alimentos;la floresta;3;12.0;2017/07/24;7370000;microempresarial
10036;femenino;industria;fabrica de ;robledo;1;7.0;6/09/2017;7300000;microempresarial
10037;femenino;comercio;fabrica de ;manrique oriental;2;3.0;21/01/2019;7800000;microempresarial
10038;femenino;industria;fabrica_de_;enciso;2;8.0;18/03/2016;6890000;microempresarial
10039;femenino;comercio;papeleria;;02;2.0;27/09/2017;7300000;microempresarial
10040;femenino;servicio;Productos De Belleza;buenos aires;2;9.0;24/01/2017;4000000;microempresarial
10041;masculino;agropecuaria;sembrados;cabecera san antonio ;2;80.0;1/11/2017;12000000;Agropecuaria
10042;femenino;comercio;servicios ;manrique central no. 1;2;4.0;2018/07/25;7800000;microempresarial
10043;femenino;comercio;papeleria;robledo;2;4.0;10/04/2019;6000000;microempresarial
10044;FEMENINO;comercio;papeleria;doce de octubre no.1;2;6.0;24/05/2019;4000000;microempresarial
10045;masculino;industria;fabrica-de-;guayabal;2;15.0;24/10/2018;7800000;microempresarial
10046;femenino;industria;fabrica de ;moravia;1;4.0;25/01/2017;5000000;microempresarial
10047;masculino;industria;fabrica de ;20 de julio;1;13.0;22/11/2016;5000000;Microempresarial
10048;femenino;industria;tienda;manrique central no. 2;1;3.0;23/08/2016;6000000;microempresarial
10049;masculino;comercio;fabrica de alimentos;enciso;2;8.0;24/09/2018;$ 5,000,000.00;microempresarial
10050;femenino;comercio;cafe e internet;cabecera san cristobal;3;60.0;19/10/2016;2000000;microempresarial
10051;femenino;industria;fabrica de ;playon de los ;1;2.0;14/09/2016;4000000;Microempresarial
10052;femenino;comercio;comidas rapidas;castilla;3;5.0;28/11/2018;7800000;microempresarial
10053;Masculino;industria;carpinteria;robledo;2;7.0;17/05/2018;7800000;microempresarial
10054;femenino;servicio;barberia;la milagrosa;3;9.0;4/08/2016;5000000;Microempresarial
10055;masculino;Comercio;TIENDA;castilla;3;5.0;22/03/2018;3000000;microempresarial
10056;femenino;industria;fabrica de calzado;popular;2;1.0;15/01/2019;6800000;microempresarial
10057;masculino;servicio;mantenimiento en ;robledo;2;7.0;6/09/2017;7000000;microempresarial
10058;femenino;comercio;comidas rapidas;villa niza;2;2.0;11/04/2018;2000000;Microempresarial
10059;femenino;industria;fabrica de ;san javier no.1;3;13.0;7/02/2018;7800000;Microempresarial
10060;femenino;servicio;PELUQUERIA;robledo;2;7.0;30/01/2018;6000000;microempresarial
10061;femenino;comercio;fabrica de ;castilla;3;5.0;22/11/2016;6890000;microempresarial
10062;femenino;comercio;legumbreria;santander;2;6.0;22/10/2018;7800000;microempresarial
10063;femenino;comercio;Almacen De Ropa En ;manrique central no. 1;2;4.0;21/02/2018;8000000;microempresarial
10064;femenino;INDUSTRIA;fabrica de ;santo domingo savio ;2;1.0;15/06/2016;6890000;microempresarial
10065;femenino;servicio;fabrica de repuestos ;manrique_central_no._2;2;3.0;23/11/2016;6000000;Microempresarial
10066;masculino;comercio;taller de electronica;villa niza;02;2.0;1/06/2018;6000000;microempresarial
10067;femenino;servicio;variedades;manrique central no. 1;2;4.0;22/06/2017;7377000;microempresarial
10068;femenino;comercio;tienda;robledo;1;7.0;15/03/2017;$ 1,500,000.00;microempresarial
10069;masculino;INDUSTRIA;panaderia;villa hermosa;3;8.0;10/06/2016;6000000;Microempresarial
10070;femenino;comercio;peluqueria;aranjuez;2;4.0;27/06/2018;7800000;microempresarial
10071;masculino;comercio;variedades;manrique central no. 2;2;3.0;5/05/2016;1500000;microempresarial
10072;masculino;comercio;variedades;florencia;03;5.0;24/07/2017;7370000;microempresarial
10073;femenino;industria;fabrica de ;pedregal;3;6.0;20/06/2017;4000000;microempresarial
10074;femenino;comercio;tienda;robledo;1;7.0;2/02/2018;5000000;microempresarial
10075;masculino;industria;fabrica de ;manrique oriental;2;3.0;4/05/2018;7812000;microempresarial
10076;masculino;servicio;mantenimiento en ;santo domingo savio ;1;1.0;20/09/2018;7800000;microempresarial
10077;masculino;comercio;variedades;santo domingo savio ;2;1.0;31/08/2017;6000000;microempresarial
10078;femenino;comercio;variedades;robledo;3;7.0;18/04/2017;7370000;microempresarial
10079;MASCULINO;servicio;barberia;barrio caicedo;1;9.0;1/02/2018;5000000;microempresarial
10080;femenino;comercio;almacen de ropa en ;el socorro;2;13.0;13/10/2016;6000000;microempresarial
10081;femenino;industria;fabrica de ;moravia;1;4.0;12/06/2018;6000000;microempresarial
10082;femenino;industria;joyeria;altavista;2;70.0;20/02/2019;3750000;microempresarial
10083;femenino;comercio;variedades;carpinelo;1;1.0;11/04/2018;4000000;microempresarial
10084;masculino;servicio;organización y ;belen;2;16.0;31/10/2018;7500000;Microempresarial
10085;femenino;comercio;tienda;belen;2;16.0;8/09/2017;3000000;microempresarial
10086;femenino;industria;FABRICA DE ;la candelaria;3;10.0;3/10/2016;4100000;microempresarial
10087;masculino;comercio;almacen de ropa en ;belen;3;16.0;19/04/2018;7812000;microempresarial
10088;femenino;comercio;variedades;castilla;03;5.0;8/09/2016;5000000;Microempresarial
10089;femenino;comercio;variedades;tricentenario;3;5.0;24/10/2016;4000000;microempresarial
10090;femenino;comercio;variedades;manrique central no. 2;3;3.0;18/04/2018;5500000;microempresarial
10091;masculino;industria;fabrica de ;picacho;1;6.0;7/06/2017;7300000;microempresarial
10092;masculino;servicio;mantenimiento en ;santa elena central;2;90.0;5/12/2018;7812000;microempresarial
10093;FEMENINO;comercio;fabrica de alimentos;boyaca;3;5.0;5/12/2017;7300000;microempresarial
10094;femenino;industria;fabrica de ;trinidad;3;15.0;2017/04/27;7377000;microempresarial
10095;femenino;industria;fabrica de ;enciso;1;8.0;9/08/2016;6890000;microempresarial
10096;masculino;comercio;tienda;cabecera san cristobal;2;60.0;8/02/2018;7800000;microempresarial
10097;masculino;servicio;barberia;villa_niza;2;2.0;25/10/2017;$ 7,300,000.00;microempresarial
10098;femenino;industria;fabrica de ;manrique central no. 1;1;4.0;29/03/2019;8000000;microempresarial
10099;masculino;comercio;cafe e internet;carpinelo;1;1.0;22/09/2017;7300000;microempresarial
10100;masculino;Comercio;publicidad y ;belen;2;16.0;4/12/2017;800000;microempresarial
10101;femenino;servicio;peluqueria;doce de octubre no.1;2;6.0;13/09/2017;$ 7,370,000.00;microempresarial
10102;masculino;comercio;comidas-rapidas;belen;2;16.0;23/05/2019;8000000;microempresarial
10103;masculino;comercio;variedades;santo domingo savio ;2;1.0;14/07/2017;7377000;microempresarial
10104;masculino;comercio;cafeteria;popular;2;1.0;27/06/2018;4000000;microempresarial
10105;masculino;comercio;tienda;santa cruz;2;2.0;14/02/2017;6000000;Microempresarial
10106;femenino;servicio;peluqueria;pedregal;3;6.0;8/09/2017;6000000;microempresarial
10107;femenino;comercio;variedades;enciso;2;8.0;15/11/2016;4000000;microempresarial
10108;femenino;comercio;TIENDA;popular;1;1.0;2018/07/30;7800000;microempresarial
10109;femenino;comercio;joyeria;belen;2;16.0;29/09/2017;7377000;microempresarial
10110;femenino;Comercio;almacen de ropa en ;manrique oriental;2;3.0;14/03/2019;3000000;microempresarial
10111;femenino;comercio;comidas rapidas;andalucia;2;2.0;12/04/2018;7800000;microempresarial
10112;femenino;comercio;tienda_naturista;ENCISO;1;8.0;5/04/2018;1200000;microempresarial
10113;femenino;COMERCIO;miscelanea;buenos aires;2;9.0;5/08/2017;5000000;microempresarial
10114;femenino;servicio;cafe_e_internet;manrique central no. 2;2;3.0;14/09/2016;6890000;microempresarial
10115;femenino;comercio;tienda;moravia;2;4.0;7/05/2018;1000000;microempresarial
10116;femenino;comercio;variedades;robledo;2;7.0;29/09/2017;7000000;microempresarial
10117;femenino;servicio;comidas rapidas;popular;2;1.0;24/02/2017;7300000;microempresarial
10118;femenino;comercio;variedades;santo domingo savio ;1;1.0;14/09/2018;$ 7,800,000.00;microempresarial
10119;femenino;comercio;variedades;san javier no.1;2;7.0;9/11/2018;3000000;microempresarial
10120;femenino;industria;fabrica_de_;robledo;2;7.0;9/05/2017;7000000;microempresarial
10121;masculino;comercio;tienda;san javier no.1;1;13.0;25/10/2017;7370000;microempresarial
10122;femenino;servicio;venta de pollos;barrio caicedo;2;9.0;11/05/2017;4000000;microempresarial
10123;masculino;Industria;fabrica de ;popular;2;1.0;27/09/2017;6000000;MICROEMPRESARIAL
10124;femenino;comercio;peluqueria;san benito;3;10.0;10/02/2016;6800000;microempresarial
10125;femenino;industria;fabrica de ;robledo;2;7.0;27/06/2019;8000000;microempresarial
10126;femenino;industria;Fabrica De ;playon de los ;2;2.0;13/03/2019;7800000;microempresarial
10127;femenino;servicio;peluqueria;andalucia;1;2.0;16/07/2018;7800000;microempresarial
10128;femenino;comercio;tienda;belalcazar;2;5.0;12/10/2017;5000000;microempresarial
10129;masculino;comercio;panaderia;villa hermosa;2;8.0;22/03/2018;1500000;microempresarial
